gene,TARDBP,HNRNPR,ID3,PNRC2,ZNF593,LIN28A,HDAC1,ZNF326,CRABP2,NR5A2,KDM5B,ARID4B,MYCN,DNMT3A,CEBPZ,ZFP36L2,TCF7L1,EIF5B,NIFK,HES6,TADA3,CTNNB1,SKIL,FXR1,SOX2,ETV5,YTHDC1,JADE1,NAA15,HMGB2,IRX2,CENPK,PTTG1,PRPF4B,JARID2,TRIM27,POU5F1,PHF3,HMGN3,CITED2,MPLKIP,MCM7,DNAJC2,TRIM24,ZNF398,NONO,ZIC3,SOX3,MCM4,TCEA1,CHD7,PRDM14,RUNX1T1,MYC,MAF1,FOXH1,GTF3C5,NAP1L4,HTATIP2,DDB2,RSF1,ZNF22,JMJD1C,PDLIM1,MKI67,UTF1,VENTX,NANOG,GTF3A,TSC22D1,ZIC2,SALL2,MIS18BP1,CHURC1,ZFP36L1,SNW1,PAPOLA,RAD51,ZSCAN10,PLK1,MAZ,SOX15,ZNHIT3,MED1,ETV4,UBTF,KAT7,TRIM25,TGIF1,ZNF24,RBCK1,ID1,TOP1,SALL4,TCF3,CHAF1A,DNMT1,ILF3,NR2F6,ZNF90,ZNF649,PAXBP1,ETS2
ETV5,-0.0003792066220917236,0.0013837152894443892,0.0025796468370326226,0.00021464761129988085,-0.0004720912610320782,-0.0014519862387421603,0.0012251068515411133,0.0004833718218598672,0.003119225622807203,-0.00024099070200757377,0.0008706482781041449,0.0005778132399859613,-0.0008204293605209518,-0.00044202108370649596,-0.002373583507296924,-0.001088033730591865,0.0002809942968079758,-0.00020295455672963067,-0.0018706428152934912,-0.0011046080930347875,0.0011524521437160646,0.0025122022527099388,-1.8500391936506412e-06,-0.001224933776609105,-0.0007742921236448254,0.0,2.6226646283150205e-05,-0.0034800896289832305,5.285092161656072e-05,0.0007112338639257062,-0.0010274101147581367,0.0005841531519639448,-0.0016698235390732355,0.0010154429109661212,-0.003934119716590599,0.00023197482245401535,0.002592426261874507,0.0012223365916641516,0.0016412108098807642,0.0051964924575033065,0.0004114245799937919,-0.001084373736860279,-0.0012447288318978194,-0.0015903020748394949,-0.0006183906193902485,0.0011794784664777437,-0.00013417422353567048,0.0016579603814351228,-0.0010088186903077251,-0.0015530939325756232,-0.0007923017229725976,0.0005293336397643466,-0.0013048098862402976,-0.0021754519763004243,-0.0010143612449479173,-0.0053402467497789385,-0.0006738498704744175,-2.0479659064745512e-05,-4.19038207209535e-06,0.0007819398423029513,-0.0002617585347542139,-0.0006849752728643242,-5.033722698077591e-05,0.0002111857978969414,0.0010976663486856621,-0.003752276923889866,-8.570494136963106e-05,-0.004111329358962585,-0.0009363367312778727,0.001624972326970887,-0.0014311953071015084,-0.0006648356784262628,-0.0009189053393343311,-8.91620261584815e-05,-0.0006474249531766969,-0.0003345824759719259,0.0009046966460339791,-0.0006839917228247289,-0.0019859705601447284,-0.00014974825736717562,-0.0007946841367243536,0.0001533262909813874,6.110467862644726e-05,-0.0007225326191058172,-0.003718163346997781,-0.0006630904671533162,-0.001431304388960595,-4.148415084530814e-05,0.0004375268523862553,0.0007154502653307801,-0.00017378738069988216,0.0004533767782839597,0.00020134324337901636,-0.000502786178911451,0.0002687920831166699,0.0001780797289884479,-0.0009499809579124589,-0.0002255599403354035,-0.0018341680924302151,-0.00016287534556369985,-0.0015725224423570135,0.0003808047926089302,-0.001258393441172121
YTHDC1,-4.522893097407916e-05,0.0004793314749506289,-0.004378405323489691,-5.511276796837217e-05,0.0006685104533364332,-0.0020718625036319394,0.00029032632285696326,-6.424077870521181e-05,-0.0038574951313796756,0.00015495510900598227,-0.0001539550074151648,-0.0002693861567000439,0.0009684985578513509,0.00029559921521083305,0.0005396428355285143,0.0013394786736023374,0.0003173663683012954,0.0005533752102522968,0.001404075294291861,8.440515988201963e-05,-0.0006811871151081185,-0.0015841925915456945,-9.766012590449523e-05,0.00031494018401104885,0.002620496807870012,-0.00016799035550983015,0.0,0.0011267187078509088,0.0004716804128470148,-0.00045655693039592724,0.0006152229406296023,0.00037366287297947514,-0.0005168987094773179,0.00010397519386785872,0.0021906412690262398,0.000649746230766938,-0.002208550244851267,0.0003255188878764417,-0.0020333626536693863,-0.005213881455946205,0.0003535217506291729,2.9822535780046065e-05,0.0008388847054470065,0.0006038410708879142,-0.0003336840283027816,-0.0002438618264946534,-4.31239467800963e-05,-0.005123657143221975,0.0007742800624477481,-0.0004086076549174458,-0.0006082800413154598,-0.0015612640556315392,0.002127010879304663,0.0014342682392402741,-0.0005435035752635231,0.0030009663452973917,-0.00016392720360287397,0.0008038480795471837,6.005533035967592e-05,9.24422882157242e-05,-0.00045451326735780617,-0.0002691475498296651,0.0003634387021317731,0.0007115709582071302,-0.0012907405599724094,0.001268675338095144,0.0004256792472160713,-7.444811574614522e-05,0.00044954387542775655,-0.0004552781120631558,0.00013520452022757506,-0.0005505699329676649,0.00017029655780237025,0.0001670901017334835,-9.876912526567651e-05,0.00047354647744454477,-0.0006833190786991362,-0.00029873452624075176,-3.921078672723243e-05,-6.243274221750951e-05,0.0002431223048966085,-0.001146620646549,0.00017963240602365834,0.0004753100290819083,-0.0001699149958546577,-0.00015101418681579494,0.000300036871190621,-0.00012019400619050004,0.0018207536759893164,-0.000220397257810838,-0.00019046127050847874,-0.005431243683390712,-0.000657968257382231,0.000779531428641928,4.755788470666588e-06,6.597051609760148e-05,-7.875830771260055e-07,0.0001531206334913135,0.00078198502634317,2.032626373787543e-05,-3.354518597084356e-05,7.392586606148392e-05,-0.0004382873650210806
JADE1,0.0010198376746004642,-0.0036487960884348625,-0.019602493908324723,-0.0016237848200455198,0.001629235352516109,0.00621722410918467,-0.0021163034827330366,-0.0007403780624162087,-0.009679577417834753,0.0010030148492629638,-0.0011385205286314985,-0.00044264309157114964,0.00315507712193671,0.0029439686460271263,0.008510892924840793,0.005250688163787858,0.0006866635204907327,0.0009798136878590028,0.0060829917715258825,0.000547965819641953,-0.0035912108103742357,-0.010358253003179142,0.0023487073727214924,0.0017227789211794469,0.007046521754599937,-0.002915878826583544,0.00024329201044356833,0.0,0.001993842717421465,-0.006466910464791491,0.003636121988410678,-0.002083944828084545,0.0027802561577742304,-0.0024151239281821253,0.019815026982649243,0.0007624647024919021,-0.00401102690164499,-0.003416954103055343,-0.004887576169752408,-0.018100632391752185,-0.0005735614215469579,0.0029691710040727366,0.0034730872581234386,0.0055142418882579095,0.0025700694818483983,-0.0033908793240373047,0.0015572288476715765,-0.009398575822887016,0.002694364821448404,0.004359712867220928,-0.0037678353104848477,0.002825814830171439,0.002410824887762857,0.010233536668295266,0.0005662304268590863,0.020305303046028907,0.0001299546094155019,0.00017086695441917953,0.00016312484718760808,0.0009802623847476552,0.0019358455907951967,0.0006092708608833717,0.001680610248529657,0.00930079575984904,-0.004712679107708072,0.02530028062037097,0.0026701289776167574,0.012195126072186434,0.002562259234192884,-0.00569861933941512,0.0018475864085370972,-7.98173576960189e-05,0.000373645239009891,-9.512549420840138e-05,-0.0020238692825369385,-0.0002047521908497069,-0.003877556911584152,0.0013270499081562074,0.0063776371287112155,0.00010809169208731171,0.0019440076336881113,0.002453100046557927,-0.00042783110267004563,0.0012757524623673514,0.012858782902374143,0.000648928260770753,0.004212723967963004,0.0009936267097723289,-0.003035082459741689,-0.0029953844995165737,-0.0011029303244218646,0.00757949091692496,-0.003263340729704711,0.0026140139431539066,-0.00030922905706969527,0.00208485394315379,0.0029013701043476238,-0.00011718844352144024,0.005226372628433686,0.0015235449391731702,0.004880021979280349,-0.0009824688569721068,0.0029955907211635597
NAA15,8.083582212250795e-05,-0.0007040319371825934,-0.006865482049535542,-0.0004545413454119445,0.0009556059836521445,0.0013153234364623205,0.00031570316159469365,0.00019587153544264768,-0.00192734958706776,0.0004211920696007899,8.444690336167569e-05,1.9638799721906065e-05,0.0008219500736353154,0.001136784013169394,0.0019330429625028982,0.0017795620167847753,0.0008379896867322493,0.0003258224393180016,0.0017538042724492494,-0.0004241871533016626,-0.0004653351190794262,-0.0027316059267962693,0.0007719431506404963,-8.377663499983753e-05,0.0029404059557946896,0.0001802273292749555,0.00038435820531315277,0.002021721636012722,0.0,-0.0023857002583907248,0.0005961142710228823,-2.5058287387748574e-05,-0.0005436279154341237,9.448753769942381e-05,0.005477243919817067,0.0011511358943161352,0.0005922977464629216,4.049017503268473e-05,-0.000979408459380147,-0.0036545038698799636,0.00023211727414859166,0.0007238146119487862,0.0011229216498018194,0.001171401124007022,0.00037214368624684577,-0.0001943305946387428,0.00044593501897195525,-0.003557413774458557,0.0007372360307934751,0.0004180135316378188,-0.002237283898750774,9.99340046405936e-05,0.0014013934787649213,0.002937095113357165,-0.0009232631678805107,0.004308910212123588,-0.0005672146295860984,0.0003731082428926909,3.543086858007782e-05,0.0009870966113471596,-1.5775947044092752e-05,-0.000246350408358772,0.0005889584668874159,0.005625865207675673,-0.0010751982837778232,0.00851052607778249,0.0013627774636099084,0.0006497368114006253,0.0007079444070336082,-0.001164350052844615,-0.0010071132090373079,-0.0010771175663674697,-0.00027754429975779965,7.521128126148464e-05,-0.002213249915199736,-0.00029763428569173493,-0.0005767295931428184,-0.00029747152503241923,0.0009135938811276524,0.00034541664813833036,0.000486814301221584,0.000919607117640051,-7.272923537675987e-05,0.00024231622710838948,0.002229317301070461,-0.0002010806625517598,0.0007562883037999991,0.0003057505676368703,-0.001034710966687044,-0.0008914903017891233,-0.0008055117277225447,0.0038858268653119755,-0.0011392043067214007,0.0006118208648393531,0.0002532062285232511,0.0010861859726917988,1.841986389859819e-05,-0.00046829062777217556,0.0006511661921967475,0.00048304911706149276,0.00043594425582797286,0.00011234740882711149,2.825073244089339e-05
HMGB2,-0.00046392998450113597,0.006843179590575927,0.01581601540929817,0.0024859256984164978,-0.0038575957316268916,-0.008055157506639432,0.00020112181018232603,-0.00023254308868819049,-0.00793651376723802,-0.00081998379646045,0.00038476008898040697,-0.0006471970826836261,-0.0028058431381173025,-0.004398719952125339,-0.007955393466815692,-0.009491566192217353,0.0019550243963324565,0.00041974245988644297,-0.0031627269017775747,0.0022481486675014163,0.001290029798036998,0.008726550081927046,-0.0032894223836311518,0.0007527258652786797,-0.008722511679649356,0.0006049526463498125,-0.000367959502172702,-0.00717594317259156,-0.002564445472433824,0.0,-0.004160622717800486,0.0010141191062401462,0.0011422172273728793,0.0015981863436410604,-0.019117958535624466,-0.003030704744901441,0.0019352805374132007,0.002582820055448207,0.0009057212292577123,-0.0007910878504009352,0.000233494797297558,-0.0023415177639158563,-0.003669908430462469,-0.00036982309059665114,-0.002213343115765139,0.0024144551511598553,-0.002603621506671011,-0.0010078846193321952,-0.0015460692800166472,-0.0011215884551402369,0.010484745999659071,0.0051220287608939605,-0.00384099664052593,-0.011087678352203924,0.0017976970627886699,-0.014629248323678144,0.0007105036420007252,0.002703267685583413,-0.00043366790843705447,-0.0011978346768502664,0.00040332442015507354,0.0002450324442488768,-0.0002577589548477837,-0.01765380927948119,0.0037686287870676745,-0.03094839023799184,-0.003695780918329379,-0.005994621267505562,-0.0022481796341269574,0.0022694531498629674,0.004896625105383608,0.0018562537643266636,0.00019379575582605137,-0.00010090094415154322,0.00595598896570037,0.0017373164661984044,0.0020258782314559135,-0.0005945189587447749,-0.005004460024577197,-0.0007286435172482586,-0.0020919776752290425,-0.009109666759551441,0.0010287284208593875,-0.0005712100870727729,-0.009817476017585414,0.0013527671428618156,-0.00010556264488698587,-0.0019243187288137632,0.00960300911846719,0.003971108768621422,0.0032970338513153125,-0.02629852318586589,0.004427086961407755,-0.0027671729732361094,-0.0018744106556653566,-0.0016121110437892865,-0.0013244241642095032,0.0021565234278941533,0.0003154831693389571,-0.0013699044630188899,-0.002113159085114311,-0.00022747026156266222,-2.9081839161133138e-05
IRX2,0.0002260008215310849,-0.002694994607773429,-0.0078939397124561,-0.0012087990201383105,0.001966892903891072,0.001246990768343182,-0.00018892635865494508,-0.00018550293509645487,0.0018233877458374733,0.0002114110876258412,-0.0008196764691828182,-0.00015743280101980454,0.0020151118722525085,0.0018838599134250258,0.0039467575007874805,0.005523595255476953,-0.0018280769250043813,-1.330614087880397e-05,0.0021295243625223947,-0.0007019069585950871,-0.0013639747703027773,-0.004510128577106103,0.0008274171339595228,0.00023147303994847524,0.004977761649205148,-0.0009873462899159995,0.0004446220412243591,0.0041259496516250814,0.0007001621433891384,-0.004339056934917536,0.0,-0.00039515733509233163,-0.0004130130218775577,-0.0012694774434596435,0.008695803529627991,0.0012411944382797755,-0.005210461287363626,-0.0016677018852881882,-0.00267607686264174,-0.002469216399211707,-0.00016319582661431518,0.0009657961793246849,0.0021274414176093636,-0.0004691886481316667,0.0007107689430513667,-0.0017180831473938014,0.0011751071569441156,-0.0009486526059097847,0.0010363965095295205,-6.940344453250796e-05,-0.004731170960376096,-0.004279082302476233,0.0017268173737806823,0.005637644157546338,-0.0005758276445098182,0.008589714396622341,0.00015685932463891433,-0.0011768733305669637,0.00021102025159837004,-0.0002169132435657842,-0.0007153046691915802,-0.0003122989545690244,-0.00020295678037212387,0.004998771021691135,-0.002855938442700423,0.011573574872235955,0.0012406680154346595,0.0035164710637203655,0.0013672552140526627,-0.0007456237996656782,-0.0015211572840595306,-0.00045703328940507827,0.00026436638853005186,0.00019849046876362173,-0.0015630506030693105,-0.00021183787180322495,-0.00182577249573916,0.0005519600158287359,0.002225689588531037,-0.00016366404331772083,0.0012017706321553146,0.003220456716133861,-0.00041474225478189063,0.0005538767665770018,0.003889085320662959,-0.0007232080159155287,-0.0003654197639174829,0.0006460992951886783,-0.0027862011238520457,-0.0017729357936634004,-0.0013120883362913694,0.004393494664365579,-0.0022231901558063334,0.001872635665547811,0.0008420099585263304,-0.00017053985116539065,0.0012640530427080355,-0.00046568932902352146,0.000400190437245122,0.00023510665967413884,0.0010572012356393717,8.848180658530965e-05,-0.0002985959316330373
CENPK,-0.00023325979225603612,0.0008080602811637612,0.0006289152001920797,0.00017586231407792823,0.00012466247157169247,-0.002878967556246456,0.0006263552930222263,-0.00010811425841090898,-0.0007487773112452614,2.132015248021302e-05,0.00033775894107076213,7.9430974299835e-05,0.00015374881117682433,-0.00019412590701643788,-0.0013829456273740004,0.00042084718249403336,0.00020047823959908566,0.00019808929821312057,-0.00020275669754286693,-0.00011846306168269912,0.00014063364558880115,0.0007816694194647158,-0.0002795110120317781,-9.926660986527769e-05,0.0009997029989333532,0.00030449961318557416,0.000514038603273453,-0.0013327803978549686,4.3098109712513976e-05,0.0008223386609347887,-0.00019987041003878808,0.0,-0.0010581769720144694,0.0005489055930585689,-0.0017294869928683823,0.0003722294072419283,-0.0006972699270681688,0.0009169654698202082,-0.00044234157237454176,-0.00010286272668137704,0.00037590938675742937,-0.0007251412895528475,5.9239541851285764e-05,-0.0004367714999279307,-0.0007474882716397999,0.0003543464976188829,-0.0003250766754108747,-0.0020467842632929745,6.821327588670673e-05,-0.0012383472286329965,0.0004383284797365468,-0.0030323625319719077,0.0026210802932905685,-0.0009185418005909164,-0.0006734694333067399,-0.0016481990450619055,-0.0002172922883019959,0.000492213363956299,9.054918284779772e-05,-0.00011284397057434656,-0.0008198921633435899,-0.00016553142458285933,0.00012033661163142882,-0.0007587633731699381,-0.0001711278249208162,-0.0040593114041487565,-0.000234795237815285,-0.002324846567853726,-0.00014241700936984335,0.0006184952956385328,-0.0002629390756809255,-0.0002654688781542134,0.00019998260317472007,0.00015182971376809633,0.0007021299687496835,0.00034664119361663164,0.0002714366515452806,-0.00045581505465729284,-0.0009718951123261987,-0.00015647297745709492,-0.00014840887015484541,-0.001219801516892413,0.0003833566219981061,0.00025136438229231994,-0.0024271481278103557,-0.0002507011184067468,-0.00042556616707063375,-0.00035009978605286937,0.0020782000075674134,0.0004250641860662738,-3.4459538817394514e-05,-0.00494699521592626,-2.4945556557809766e-06,0.00015824997683438048,0.00012250695683014247,-0.0003483902428773331,-0.0005210477675979978,0.00013151076790191642,-0.0005591264745552447,-0.00015975775373498817,-0.0009489177870246595,0.00020977089299972836,-0.0008386839682841548
PTTG1,0.00038101638487726274,5.984241863118343e-06,-0.0005897718571134196,0.0006012256515342666,-0.0005798779724645695,0.0023093165033061663,-0.0016401504673847686,-0.00012413302005946514,-0.006498584740310615,5.9424082232024845e-05,-0.0011769583681601576,-0.000786633593227225,-4.1861241066338974e-05,-0.0007373263703145062,0.001794660955222435,-0.002749216347239846,0.0006868232283765325,0.00044191284857933514,0.0016198218230750008,0.0019987596640288568,-0.0009050347941203931,-0.0011281579705643406,-0.00038381011616224443,0.001595299484661945,-0.0022411179952362918,-0.0015623320234741261,-0.0004357237200977339,0.0029503505417385095,-0.0004821378709137524,0.0012346868064126995,-0.00023511139322366376,-0.0010396047289044667,0.0,-0.0008428518964966188,0.0008471005470236038,-0.0012616900043558228,-0.00020658362826508425,-0.000838151885798708,-0.000478481958163358,-0.007285359949479462,-0.00047738036675042204,0.001254725515833196,0.00025478826892497223,0.003008157189818307,0.0006300456371646769,-0.0007002521635510444,-0.0003025689676074652,-0.0024115143628801457,0.0008071260911343757,0.0030730845045110313,0.0032816155304275117,0.0051345904120353196,-0.0014585937899374145,2.8234636088242474e-05,0.0022051728019641934,0.0034830187750470826,0.0010672134566739088,0.0008750079311256789,-0.0002959496323181927,-0.0006115880425419606,0.001420382095316677,0.0008877449730252492,0.0003281635444564018,-0.0032202006635628955,0.0003366993173919349,0.0004759426257767455,-0.0002605322944343713,0.00460214238244521,0.00036436443977567117,-0.002050681774747282,0.0033179795906637163,0.0011397499214264757,0.0006604553974261541,-0.00012359821646309232,0.0011980028188240217,0.0004994547488169274,-0.00030955028201162934,0.0006351594035520026,0.001375347746348372,0.000561530666458265,0.0001916790105580848,-0.0018027298664713657,-0.00011591259274942963,0.0005796798594504822,0.0036249498566282325,0.0013174964958412654,0.002462013808460252,-7.413510898765205e-05,0.0006216562779156063,-4.9735653690672e-05,0.0011739874550801203,-0.0028115704326841444,0.0011484385913436675,-0.0003772072199997688,-0.0011674818100297526,0.00016300430481709047,0.0005576212587517258,0.0006871788846826812,0.0028113266233020548,0.0001499000443115809,0.0019660238704878393,-0.0005924666845205336,0.0020406293331574794
PRPF4B,-0.00014804704114116654,0.0021199141137060364,-0.000697242082588323,0.000391216861662169,-0.000346154550943685,-0.0028696972187175623,0.0006070473540944559,0.00017493911551721058,-0.004260333279303283,2.5961059575517538e-05,0.0006191289076398192,-4.6460410012832665e-05,-9.311318111647594e-05,-0.0005783338895085503,-0.0018899655633620447,-0.001343059313032614,0.001382607513950495,0.0005216278638404916,-1.1414014337098579e-05,5.053677120543858e-06,0.00018329908737194764,0.0007923482721337754,-0.0003909397613377874,-0.0002120165102077351,0.00035560557618432215,0.0006503772687459029,0.00027936341566578643,-0.001318390536696647,0.00018589217810184748,0.0014976426288734214,-0.0009896088189214319,0.0005057522709185709,-0.000785217380953167,0.0,-0.002143537097430746,0.00022420926424468015,0.0010362851667939897,0.0012850273142169211,-0.0005527282053651244,-0.0034452722842455725,0.0004937181386048032,-0.0006425323163762636,-0.0005249177151336417,0.00039920452328316106,-0.0006303496395977924,0.0008907531750569458,-0.0007559587551579464,-0.004981001370702986,1.5518056061503702e-05,-0.0008682748836383801,0.00115631113056584,0.0014741592248008418,0.0004591754668642497,-0.001337647818025441,-0.0006805684971044988,-0.0018730208774429054,-0.0006476382414651893,0.0013102501324092717,2.229897590457319e-05,0.000501946991920728,6.666485169241774e-06,-0.000298145701645211,0.0005227858316277183,-0.001355122408358834,0.0001243217453519247,-0.004085777739595741,-9.9831543585613e-05,-0.0024299904658775214,-0.0003957163077577917,0.00017910645124535125,0.00033825332803626005,-0.0006492771025039742,-0.00026480744640436187,6.655395172394106e-06,0.0003475006943763443,0.0005720879523338239,0.00017306358086184882,-0.0006952336975472979,-0.0014424839894022722,-0.00013556040436321886,-0.0004812517214131597,-0.0027156134751846984,0.00042167215409905795,-0.00014366964375575478,-0.0027091458957522806,9.310005538549763e-05,0.00014419817511218482,-0.0003548097771790042,0.0031358523105724204,0.0006725925724774737,0.00033494525669394053,-0.006715937315698105,0.00019215939540833204,-0.0001790822123066962,-0.00023186343301695098,0.00034725239389380737,-0.0006958978401517813,0.00018029035547603936,0.00031810445573434164,-3.293956613649865e-05,-0.0007408322841039437,4.3090356228481205e-05,-0.0005337350577578314
JARID2,0.0015607081214096675,-0.009484497894910576,-0.0423081241730059,-0.004328213717714994,0.00632683836618524,0.012001872961872112,-0.0019033312524434824,-0.00033664449669229714,-0.008282160980641549,0.0022088364966109018,-0.0011412977319984982,-4.065808241667858e-05,0.00713083524718647,0.007841150399010009,0.01677712388010657,0.01597619967678553,0.00021116270976453838,0.001430333419470524,0.01120821783951809,-0.0017789971975199924,-0.005608657912977275,-0.021433736972204683,0.005821280395252229,0.0010748546531242772,0.019809586182765716,-0.0035909059283739477,0.0012449213148822403,0.02145694367929568,0.005506564607514585,-0.017718858276990625,0.00802996689803587,-0.0027678024677435884,0.0007390901358490372,-0.0034008646206275532,0.0,0.005026141165125357,-0.0057713387419456195,-0.005174993529264075,-0.008091494111458975,-0.02563347169034362,-0.00030159130344192917,0.005428986233427756,0.008062254693162053,0.007226430698480512,0.0046298441197840014,-0.005621185321520743,0.0034556738313638565,-0.017624673441819033,0.005275881429557251,0.00494578813664594,-0.014974363244437508,-0.0009693385254502498,0.009628456776849715,0.023306813060069074,-0.002404903118556804,0.03874279595319723,-0.0014540338457141933,-0.0011296597114570472,0.0007909709961864226,0.0028305685585322013,0.001346519956625164,7.030044621018808e-05,0.0029051944454624554,0.029119273899302977,-0.010018598016876944,0.0593961582891061,0.007223912850192294,0.01818637351045794,0.005328082681221287,-0.008959423183515596,-0.0033470095112023805,-0.00318732225055555,0.00019029578608406895,0.00011360680607451573,-0.008576457795656592,-0.0011895051416370584,-0.0067237794034630885,0.0013029516310536162,0.011325155699608288,0.0008488298404299728,0.004293716002480584,0.009412675117587454,-0.0009823081145443175,0.002206097889281553,0.02253365551193163,-0.0006146502594100235,0.005236451019502475,0.0028591164980351995,-0.010093597121543741,-0.0073134035724553795,-0.00468300100216099,0.028698188399502913,-0.008735609674782653,0.006168219450815287,0.0016417895863300943,0.004444189953204677,0.003999230185408501,-0.002422404859522438,0.00626421238979236,0.0032547946690280054,0.0071464840518373676,-0.0007279713551302235,0.0026089931977842343
TRIM27,9.990365074280546e-05,-0.0013246487535489141,-0.008331264655169607,-0.000775465399654503,0.0019469329191764118,0.0008254730839702293,0.0005247747157726903,0.00038079927729062197,-0.0008049355651017996,0.00043329631893731276,-0.00028593227931682675,-0.00026305134033328785,0.0014576789475746232,0.0015986249237338256,0.002734874341599961,0.0036012751405002648,7.970224197967924e-05,0.0002898615847903903,0.002405828198467514,-0.0006124552979807935,-0.0006620496859603745,-0.0036725561145150103,0.0005869571709871322,-3.48742777762256e-05,0.004498826903942666,-1.0027120277216623e-05,0.0005704738419150236,0.002170109056866046,0.0014268317110988065,-0.0034528312226481273,0.0014072827826139324,6.532883540179771e-05,-0.0011205544857340816,-5.296291470801112e-05,0.006884405546072723,0.0,-0.0013943276090940732,-8.824650926007372e-05,-0.0019415957273938196,-0.003524869006431219,0.0002430456349874994,0.0010282079647567623,0.0018960714222776322,0.00025891928293943905,0.00032501809462144295,-0.00035429074931670796,0.000526341606791726,-0.004070243052850265,0.0010913740176604393,-0.00024845650597312666,-0.0037762608150872855,-0.0019195728309827668,0.0018000821541475206,0.004392430686472821,-0.0013188073853805855,0.0058373726985722465,-0.0005537945040478491,4.504378303893195e-05,0.00010112406993116531,0.0006353874272959106,-0.0007756759787242913,-0.00047908835531834616,0.00023028817032236514,0.006611902592262157,-0.0018043368811159254,0.01061880389786844,0.001658238626357757,0.0003893766237913175,0.0011845266024751644,-0.0007926327741853971,-0.0021087445145035236,-0.0015350096855986947,-7.521017723816512e-05,0.00024660601378927226,-0.00293158257661516,-0.00013247369721683833,-0.000882250298720597,-0.000326912578145342,0.0009202857077302616,0.00042005442705647346,0.0009282761116151472,0.0015201048828673096,-0.0001499805929972732,0.00039950376088782123,0.0021386416077014796,-0.0004650308001335809,0.0001495971876349732,0.0004510748305116822,-0.0016902373413267848,-0.0014078787234843974,-0.001210741808132663,0.004033063383174525,-0.0016397412279207547,0.0010556066199555408,0.0007348212076255749,0.0006954218201870722,9.193557509787033e-05,-0.0007633602370892037,0.0004006969700637807,0.00035271151587346533,0.0002670002269346185,0.0003494768954671556,-0.0005713284773359441
POU5F1,0.006667510883650874,0.00837038839294385,-0.20937939748950393,-0.009824732187559533,0.022012348218321546,-0.02398600413847597,-0.020421339891560582,-0.0022315192933624437,-0.17269200783018496,0.0022605690133283337,-0.00625830793014764,0.0018648855066025567,0.041829590539086414,0.01849184036926492,0.04662439634925258,-8.645125122816203e-05,0.033855488155039255,0.01954783913597642,0.03923156288306249,-0.0038278725406612497,-0.013075844630854276,-0.057723138196087105,0.02910235065268557,-0.017415250326634192,0.08334217683760607,-0.017046221797339507,0.027334498083200747,0.07090789505565132,0.01803353597672383,-0.020971424122544685,0.02372481543123161,0.007595199877378544,0.012802432060942495,0.016452348257546375,0.13604169254394338,0.025451323586619504,0.0,0.022274817737890626,-0.0424548215862879,-0.24233005374918054,0.0033041864292766353,0.011758722999569628,0.029419445472481806,0.0206447811633707,0.03298301068725713,0.00011676410602207539,0.011564001305286497,-0.2032836086641481,0.019977945309208628,0.027424920936373706,-0.025313856962816978,0.05923864297930348,0.03173485015860885,0.08656693875826045,-0.005014488723371494,0.1600793945614071,0.00983018369549037,0.010321294686219189,-2.3767997882052527e-05,-0.007495422050180284,-0.011012490983560008,0.010894724694185605,0.05004903168262354,-0.0030136668091446162,-0.01855693261925038,0.0964553775616352,0.016131198585828937,0.06017530608624036,0.023009748283959474,-0.012777422192114774,0.013803965347197881,0.009130404013508614,0.017156113690214893,-0.002118057303119295,0.007450115086359726,0.006444086049268629,-0.027590764989869548,0.010133558328386302,0.05302962472055738,0.034837945384701384,0.021729682902580462,-0.030499108698112818,0.017412909117946854,0.0084196012369689,0.03531941943198978,0.01398348030629935,0.02031714500799618,0.01293255021359438,0.05055242401516261,-0.0021053503697180563,0.0017032903309060834,-0.14135407312004508,-0.004247174280525796,0.015572772868938647,0.009833578169915383,0.005749263987831428,0.00842552222985485,0.013971523608007241,0.06354820637818713,0.01855778378979119,0.04397985446703855,0.0027386527077393535,0.005063050199062593
