,0.0,1e-05,5e-05,0.0001,0.0005,0.001,0.005
0,0.2913551440252339,0.28353595100398166,0.2605108762397765,0.26771925642225974,0.4146620971620971,0.45130763972869237,0.4138124156545209
1,0.41361419319825565,0.42407705985105365,0.4750879567927623,0.6517889317889317,0.7618253968253967,0.7581366294524189,0.47037118287118285
2,0.41941119733379795,0.4220668749894756,0.4626808688387635,0.5574312022575779,0.6518475088597039,0.6923724910567015,0.5001909854851031
3,0.4199614353946831,0.43962891529356046,0.45005337387591376,0.5973297509680103,0.6075730994152047,0.6695414134033059,0.5548775102877488
4,0.3582205513784461,0.3545693872324307,0.35572522258331246,0.42015567765567763,0.5002790346907994,0.531194739168877,0.3547519145832489
5,0.46806074871864345,0.47535569182628,0.4754176300967472,0.5254761904761904,0.6523277126099707,0.6503079128079128,0.5030792891319207
6,0.3010972621794233,0.3000899361720973,0.30875592728278156,0.3331080956080956,0.4076413940265933,0.41184063302597784,0.4215106732348111
7,0.30948132277079643,0.3118019088141039,0.33310772560772556,0.3962564375279892,0.40196900417152137,0.5086330409356725,0.4260127372627372
8,0.40533455433455434,0.40598930395370025,0.41145041302007246,0.41160024706464327,0.4937734104975484,0.5055594306233693,0.4848484848484848
9,0.2733537296037296,0.268199942268589,0.25722020631288367,0.35464481542220094,0.39069372148319514,0.4561545798542702,0.36743758821158207
