,0.0,1e-05,5e-05,0.0001,0.0005,0.001,0.005
0,0.6196828537003699,0.6447251952832805,0.6675713674456716,0.6726117939081148,0.6117657906277337,0.5835437519450681,0.3392067425786145
1,0.4408569032209546,0.4170357706268466,0.3860271477758026,0.4058924756618435,0.3642134095846673,0.2936551841846041,0.29963180773308284
2,0.4997280165806356,0.5368544907252524,0.5380185671539637,0.5389381228293156,0.4964027618221677,0.49881991601619113,0.27558098411969073
3,0.5516792299166123,0.5676456742519418,0.5739620201004798,0.591719316106149,0.5354213254762228,0.5211824166307851,0.35856153781127686
4,0.5422317867754883,0.5813400134800942,0.58858367584435,0.5895354113158322,0.5979644531136645,0.5876141752159892,0.3992204365053619
5,0.5280882381874408,0.5686295797901678,0.5857467555840863,0.5773881100282987,0.5870391963632542,0.5527518480785306,0.3463756814164364
6,0.48240068553248616,0.49862721977773505,0.4809844526978345,0.49777014620178384,0.5360663801045427,0.5335003641788009,0.36538406284883895
7,0.5196125967277041,0.5536378434432334,0.5744341494746114,0.5559511557304434,0.5714362342524374,0.5709390083626126,0.42844253603114224
8,0.5639471037493701,0.5781605030723321,0.5695800723402105,0.5568913202225843,0.5997556090585506,0.6054173730971574,0.2649817127622919
9,0.5475270737469089,0.5959825923882356,0.5988322975622494,0.5875957987011197,0.5702245897700408,0.5603070462121464,0.45812478602027207
